,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2001/6/8 20:00,,0.073751632,0.843882508,-1.37E+16,1.52E+18,4.123879189,0.003934191,-1682.038825,1159.250761,183229,183229,-0.110102712,0.99371299,-4.72E+19,183229,183229,1,1.00E-05,0,0.99371299,"[{'status': 1, 'created': Timestamp('2001-06-07 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-08 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd4054aeec9ef408aa10bffb915ff638f', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-08 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-08 00:00:00+0000', tz='UTC', offset='C'), 'id': '572e668362eb459e9ad9a24755be2260', 'filled': 0}]",2001-06-08 20:00:00+00:00,1-Jun,2001-06-08 13:31:00+00:00,1078.961175,184388.2508,"[{'amount': 1090, 'last_sale_price': 168.09999999999999, 'cost_basis': 90.679586457763577, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005886015,13.27798267,0,0,0,105.9142278,2841.289586,180468,180468,110,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'd4054aeec9ef408aa10bffb915ff638f', 'price': 168.10388253988785, 'dt': Timestamp('2001-06-08 00:00:00+0000', tz='UTC', offset='C')}]",0.95398522
2001/6/11 20:00,,0.075660116,0.876572116,-2.90E+16,2.85E+18,4.146728659,0.004479124,-1712.03916,-552.7883994,188210,188210,0.4644831,1.002945735,-8.55E+19,188210,188210,1,1.00E-05,0,1.002945735,"[{'status': 1, 'created': Timestamp('2001-06-08 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-11 00:00:00+0000', tz='UTC', offset='C'), 'id': '572e668362eb459e9ad9a24755be2260', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-11 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-11 00:00:00+0000', tz='UTC', offset='C'), 'id': '7ebfd9bfc1f0430598f77d139f14d615', 'filled': 0}]",2001-06-11 20:00:00+00:00,1-Jun,2001-06-11 13:31:00+00:00,3268.96084,187657.2116,"[{'amount': 1100, 'last_sale_price': 171.09999999999999, 'cost_basis': 91.411625817599727, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.017728683,20.85598973,0,0,0,170.6665382,1159.250761,183229,183229,111,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '572e668362eb459e9ad9a24755be2260', 'price': 171.10391603974173, 'dt': Timestamp('2001-06-11 00:00:00+0000', tz='UTC', offset='C')}]",0.412089016
2001/6/12 20:00,,0.075318908,0.887561723,-5.07E+16,5.09E+18,4.151757289,0.004434133,-1722.03927,-2274.82767,191031,191031,0.547894437,1.012051673,-1.52E+20,191031,191031,1,1.00E-05,0,1.012051673,"[{'status': 1, 'created': Timestamp('2001-06-11 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-12 00:00:00+0000', tz='UTC', offset='C'), 'id': '7ebfd9bfc1f0430598f77d139f14d615', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-12 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-12 00:00:00+0000', tz='UTC', offset='C'), 'id': '8da33ea5620d48f987a3e0d26199b9e6', 'filled': 0}]",2001-06-12 20:00:00+00:00,1-Jun,2001-06-12 13:31:00+00:00,1098.96073,188756.1723,"[{'amount': 1110, 'last_sale_price': 172.09999999999999, 'cost_basis': 92.139484387135596, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005856214,22.00438966,0,0,0,169.163057,-552.7883994,188210,188210,112,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '7ebfd9bfc1f0430598f77d139f14d615', 'price': 172.10392703608036, 'dt': Timestamp('2001-06-12 00:00:00+0000', tz='UTC', offset='C')}]",0.339667286
2001/6/13 20:00,,0.074982368,0.89865133,-5.56E+16,5.73E+18,4.169121587,0.004349765,-1732.039379,-4006.867049,193872,193872,0.299894314,1.021103754,-1.70E+20,193872,193872,1,1.00E-05,0,1.021103754,"[{'status': 1, 'created': Timestamp('2001-06-12 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-13 00:00:00+0000', tz='UTC', offset='C'), 'id': '8da33ea5620d48f987a3e0d26199b9e6', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-13 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-13 00:00:00+0000', tz='UTC', offset='C'), 'id': '964c4ab184ba41b9bb053d9287d97c1c', 'filled': 0}]",2001-06-13 20:00:00+00:00,1-Jun,2001-06-13 13:31:00+00:00,1108.960621,189865.133,"[{'amount': 1120, 'last_sale_price': 173.09999999999999, 'cost_basis': 92.863274151074648, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005875096,18.74193915,0,0,0,137.0941359,-2274.82767,191031,191031,113,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '8da33ea5620d48f987a3e0d26199b9e6', 'price': 173.10393794830844, 'dt': Timestamp('2001-06-13 00:00:00+0000', tz='UTC', offset='C')}]",0.598757015
2001/6/14 20:00,,0.074650399,0.909840935,-8.69E+16,9.05E+18,4.152804352,0.004347446,-1742.039488,-5748.906537,196733,196733,-0.055101743,1.030101494,-2.68E+20,196733,196733,1,1.00E-05,0,1.030101494,"[{'status': 1, 'created': Timestamp('2001-06-13 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-14 00:00:00+0000', tz='UTC', offset='C'), 'id': '964c4ab184ba41b9bb053d9287d97c1c', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-14 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-14 00:00:00+0000', tz='UTC', offset='C'), 'id': '6cc62f032868498da4520cd16f9a4ccf', 'filled': 0}]",2001-06-14 20:00:00+00:00,1-Jun,2001-06-14 13:31:00+00:00,1118.960512,190984.0935,"[{'amount': 1130, 'last_sale_price': 174.09999999999999, 'cost_basis': 93.583103130065453, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005893449,14.01579448,0,0,0,98.43469371,-4006.867049,193872,193872,114,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '964c4ab184ba41b9bb053d9287d97c1c', 'price': 174.10394877703584, 'dt': Timestamp('2001-06-14 00:00:00+0000', tz='UTC', offset='C')}]",0.964942677
2001/6/15 20:00,,0.074322906,0.921130539,-1.15E+17,1.21E+19,4.140470062,0.004331035,-1752.039595,-7500.946132,199614,199614,0.280229267,1.039044438,-3.57E+20,199614,199614,1,1.00E-05,0,1.039044438,"[{'status': 1, 'created': Timestamp('2001-06-14 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-15 00:00:00+0000', tz='UTC', offset='C'), 'id': '6cc62f032868498da4520cd16f9a4ccf', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-15 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-15 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a810d2fa3b194637a734347bbb015760', 'filled': 0}]",2001-06-15 20:00:00+00:00,1-Jun,2001-06-15 13:31:00+00:00,1128.960405,192113.0539,"[{'amount': 1140, 'last_sale_price': 175.09999999999999, 'cost_basis': 94.299075554563714, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.00591128,18.53501375,0,0,0,125.8166982,-5748.906537,196733,196733,115,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '6cc62f032868498da4520cd16f9a4ccf', 'price': 175.10395952286731, 'dt': Timestamp('2001-06-15 00:00:00+0000', tz='UTC', offset='C')}]",0.640901271
2001/6/18 20:00,,0.076115134,0.95532014,-1.51E+17,1.67E+19,4.125513566,0.004157524,-1782.039913,-9282.986045,204815,204815,0.933652322,1.04747553,-4.78E+20,204815,204815,1,1.00E-05,0,1.04747553,"[{'status': 1, 'created': Timestamp('2001-06-15 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-18 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a810d2fa3b194637a734347bbb015760', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-18 00:00:00+0000', tz='UTC', offset='C'), 'id': '17db880b09ec4bae8ec21c8ae563959a', 'filled': 0}]",2001-06-18 20:00:00+00:00,1-Jun,2001-06-18 13:31:00+00:00,3418.960087,195532.014,"[{'amount': 1150, 'last_sale_price': 178.09999999999999, 'cost_basis': 95.028683517297594, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.017796605,26.98126803,0,0,0,187.56684,-7500.946132,199614,199614,116,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'a810d2fa3b194637a734347bbb015760', 'price': 178.10399126895908, 'dt': Timestamp('2001-06-18 00:00:00+0000', tz='UTC', offset='C')}]",0.021667818
2001/6/19 20:00,,0.075786406,0.966809739,-1.66E+17,1.89E+19,4.141458877,0.004086962,-1792.040017,-11075.02606,207756,207756,0.142794894,1.056309595,-5.36E+20,207756,207756,1,1.00E-05,0,1.056309595,"[{'status': 1, 'created': Timestamp('2001-06-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-19 00:00:00+0000', tz='UTC', offset='C'), 'id': '17db880b09ec4bae8ec21c8ae563959a', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-19 00:00:00+0000', tz='UTC', offset='C'), 'id': '819527902f7947448e4fbfe637323a5a', 'filled': 0}]",2001-06-19 20:00:00+00:00,1-Jun,2001-06-19 13:31:00+00:00,1148.959983,196680.9739,"[{'amount': 1160, 'last_sale_price': 179.09999999999999, 'cost_basis': 95.754332811882563, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005876071,16.60382991,0,0,0,109.8109147,-9282.986045,204815,204815,117,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '17db880b09ec4bae8ec21c8ae563959a', 'price': 179.10400168915521, 'dt': Timestamp('2001-06-19 00:00:00+0000', tz='UTC', offset='C')}]",0.824014845
2001/6/20 20:00,,0.075461936,0.978399338,-1.96E+17,2.27E+19,4.144018225,0.004044121,-1802.04012,-12877.06618,210717,210717,0.548838647,1.065088306,-6.43E+20,210717,210717,1,1.00E-05,0,1.065088306,"[{'status': 1, 'created': Timestamp('2001-06-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-20 00:00:00+0000', tz='UTC', offset='C'), 'id': '819527902f7947448e4fbfe637323a5a', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-20 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd6e6a356b1ae4680a8efdcc1732eb033', 'filled': 0}]",2001-06-20 20:00:00+00:00,1-Jun,2001-06-20 13:31:00+00:00,1158.95988,197839.9338,"[{'amount': 1170, 'last_sale_price': 180.09999999999999, 'cost_basis': 96.476124941946864, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005892588,21.9965508,0,0,0,139.5797428,-11075.02606,207756,207756,118,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '819527902f7947448e4fbfe637323a5a', 'price': 180.1040120294052, 'dt': Timestamp('2001-06-20 00:00:00+0000', tz='UTC', offset='C')}]",0.429560691
2001/6/21 20:00,,0.075141639,0.990088936,-2.42E+17,2.85E+19,4.139814889,0.004015207,-1812.040223,-14689.10641,213698,213698,0.726777494,1.073811306,-8.03E+20,213698,213698,1,1.00E-05,0,1.073811306,"[{'status': 1, 'created': Timestamp('2001-06-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-21 00:00:00+0000', tz='UTC', offset='C'), 'id': 'd6e6a356b1ae4680a8efdcc1732eb033', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-06-21 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-06-21 00:00:00+0000', tz='UTC', offset='C'), 'id': '7f16b0b512c74a94aea616d11ff46f28', 'filled': 0}]",2001-06-21 20:00:00+00:00,1-Jun,2001-06-21 13:31:00+00:00,1168.959777,199008.8936,"[{'amount': 1180, 'last_sale_price': 181.09999999999999, 'cost_basis': 97.194157970322607, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005908614,24.39855604,0,0,0,149.4931659,-12877.06618,210717,210717,119,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'd6e6a356b1ae4680a8efdcc1732eb033', 'price': 181.10402229028452, 'dt': Timestamp('2001-06-21 00:00:00+0000', tz='UTC', offset='C')}]",0.263311442
